parm,median,lcl,ucl,capt.index,surv.index,n.rel,n.years,surv.inc,lag.time
"fut.lambda[11,5]",1.11201533213845,1.05751591959893,1.15021123747685,11,5,11,20,+ 4 %,15
"fut.lambda[13,4]",1.11209089442066,1.05741761038049,1.15321367232612,13,4,12,10,+ 4 %,10
"fut.lambda[9,5]",1.11226206893326,1.05749559649229,1.14929534931763,9,5,10,30,+ 4 %,15
"fut.lambda[44,4]",1.11227052013435,1.05747083124281,1.14981474078405,44,4,8,20,+ 4 %,10
"fut.lambda[35,6]",1.11227845423513,1.05998824320646,1.15069662693433,35,6,5,20,+ 4 %,5
"fut.lambda[40,6]",1.11255348336681,1.05693722791924,1.15218154144688,40,6,7,10,+ 4 %,5
"fut.lambda[12,5]",1.1126048947863,1.05973331080553,1.15088015565104,12,5,11,30,+ 4 %,15
"fut.lambda[36,6]",1.11275046239755,1.05858896386527,1.15200364386495,36,6,5,30,+ 4 %,5
"fut.lambda[45,4]",1.11284493009758,1.06066140480606,1.151705200006,45,4,8,30,+ 4 %,10
"fut.lambda[17,5]",1.11317557985259,1.06016857205573,1.15209714187273,17,5,13,20,+ 4 %,15
"fut.lambda[43,6]",1.11323750348946,1.05845061255794,1.15291646319512,43,6,8,10,+ 4 %,5
"fut.lambda[14,5]",1.11336057411083,1.05855163409478,1.15111088628681,14,5,12,20,+ 4 %,15
"fut.lambda[16,4]",1.11338527969886,1.05877641906264,1.15334101640021,16,4,13,10,+ 4 %,10
"fut.lambda[15,5]",1.11346430856453,1.06117346305984,1.15091063346758,15,5,12,30,+ 4 %,15
"fut.lambda[47,4]",1.11348897586948,1.05927365949256,1.15288801343477,47,4,9,20,+ 4 %,10
"fut.lambda[38,6]",1.11363294894954,1.06049257634392,1.15223955236669,38,6,6,20,+ 4 %,5
"fut.lambda[19,4]",1.11369922788211,1.05923419909144,1.15394384850151,19,4,14,10,+ 4 %,10
"fut.lambda[39,6]",1.11387296881565,1.06239399447397,1.15200797774563,39,6,6,30,+ 4 %,5
"fut.lambda[2,8]",1.11396792858311,1.06047176176543,1.15310768268962,2,8,0,20,+ 6 %,15
"fut.lambda[1,8]",1.1139913574675,1.06249017628802,1.15200426009178,1,8,0,10,+ 6 %,15
"fut.lambda[46,6]",1.11403812343541,1.06140946661424,1.15262735917435,46,6,9,10,+ 4 %,5
"fut.lambda[3,8]",1.11408195482818,1.06119731008256,1.15186236616463,3,8,0,30,+ 6 %,15
"fut.lambda[48,4]",1.11429387455386,1.06290760997834,1.15277205664656,48,4,9,30,+ 4 %,10
"fut.lambda[7,6]",1.11436974733235,1.06032208993551,1.15326890346842,7,6,10,10,+ 4 %,5
"fut.lambda[8,4]",1.11442919045907,1.06033788492276,1.15286589584027,8,4,10,20,+ 4 %,10
"fut.lambda[22,4]",1.11462942017828,1.06000904803016,1.15405791025834,22,4,15,10,+ 4 %,10
"fut.lambda[20,5]",1.11464210561456,1.06073293182041,1.15267270228592,20,5,14,20,+ 4 %,15
"fut.lambda[9,4]",1.1147390686787,1.06236801931857,1.153084002147,9,4,10,30,+ 4 %,10
"fut.lambda[42,6]",1.11474424022795,1.06007590834575,1.1540546667047,42,6,7,30,+ 4 %,5
"fut.lambda[6,8]",1.11500875009594,1.06002558913446,1.15442828766175,6,8,1,30,+ 6 %,15
"fut.lambda[18,5]",1.11501207819685,1.05912099914866,1.15286473567366,18,5,13,30,+ 4 %,15
"fut.lambda[41,6]",1.11501216543404,1.06003258120137,1.15243482679051,41,6,7,20,+ 4 %,5
"fut.lambda[4,8]",1.11540559357371,1.06233151712551,1.1530177124604,4,8,1,10,+ 6 %,15
"fut.lambda[21,5]",1.11542550945152,1.05933080696678,1.15395062283503,21,5,14,30,+ 4 %,15
"fut.lambda[44,6]",1.11549380889731,1.0598191092082,1.1544661842927,44,6,8,20,+ 4 %,5
"fut.lambda[5,8]",1.11555758332298,1.06417559307919,1.15316865139696,5,8,1,20,+ 6 %,15
"fut.lambda[10,6]",1.115586402028,1.05990571281094,1.15510073574616,10,6,11,10,+ 4 %,5
"fut.lambda[11,4]",1.1157617237386,1.06163468317946,1.15335695158742,11,4,11,20,+ 4 %,10
"fut.lambda[23,5]",1.11597680207667,1.06209884158424,1.15390789739209,23,5,15,20,+ 4 %,15
"fut.lambda[14,4]",1.11599054995304,1.06171641446521,1.15576283985991,14,4,12,20,+ 4 %,10
"fut.lambda[13,6]",1.11615836981398,1.06196862437251,1.15503805407045,13,6,12,10,+ 4 %,5
"fut.lambda[45,6]",1.11618796309772,1.06327229386044,1.1549929543264,45,6,8,30,+ 4 %,5
"fut.lambda[12,4]",1.11624957101672,1.06250915798122,1.15406095493683,12,4,11,30,+ 4 %,10
"fut.lambda[47,6]",1.11655596579414,1.06155629815703,1.15414604793605,47,6,9,20,+ 4 %,5
"fut.lambda[15,4]",1.11661172758133,1.0621385060409,1.15445208797413,15,4,12,30,+ 4 %,10
"fut.lambda[28,8]",1.11664693666337,1.06492179189576,1.1556450616431,28,8,3,10,+ 6 %,15
"fut.lambda[25,8]",1.11676688936625,1.06292510738195,1.15413246664462,25,8,2,10,+ 6 %,15
"fut.lambda[19,6]",1.11679628958713,1.06027502468039,1.15629282218935,19,6,14,10,+ 4 %,5
"fut.lambda[48,6]",1.11688593193077,1.0634511614134,1.15607074070327,48,6,9,30,+ 4 %,5
"fut.lambda[16,6]",1.11690321851623,1.05970714509819,1.15616538723743,16,6,13,10,+ 4 %,5
"fut.lambda[26,8]",1.11696161463403,1.0638880345065,1.15538252177381,26,8,2,20,+ 6 %,15
"fut.lambda[24,5]",1.11701746960592,1.06358886667821,1.15482812298487,24,5,15,30,+ 4 %,15
"fut.lambda[27,8]",1.11713483228807,1.0642691909011,1.15407808434767,27,8,2,30,+ 6 %,15
"fut.lambda[8,6]",1.11726663850708,1.06425266046058,1.15595992178101,8,6,10,20,+ 4 %,5
"fut.lambda[22,6]",1.11751163662171,1.06253087647352,1.15822940520015,22,6,15,10,+ 4 %,5
"fut.lambda[29,8]",1.11763698591476,1.06527834391233,1.15533450339348,29,8,3,20,+ 6 %,15
"fut.lambda[20,4]",1.11765889377367,1.06497990527419,1.15587451303348,20,4,14,20,+ 4 %,10
"fut.lambda[31,8]",1.11768287307535,1.06311993867871,1.15616584566771,31,8,4,10,+ 6 %,15
"fut.lambda[11,6]",1.11776000593772,1.06456044362979,1.1573637065354,11,6,11,20,+ 4 %,5
"fut.lambda[17,4]",1.11786110152503,1.06289418770715,1.15604394067488,17,4,13,20,+ 4 %,10
"fut.lambda[30,8]",1.11788600049515,1.06627940424358,1.15650372959953,30,8,3,30,+ 6 %,15
"fut.lambda[9,6]",1.11814251532633,1.06518215797564,1.15677488264737,9,6,10,30,+ 4 %,5
"fut.lambda[23,4]",1.1184348996922,1.06501277731406,1.15689589677429,23,4,15,20,+ 4 %,10
"fut.lambda[1,7]",1.11869791029558,1.06547338317564,1.15822172612902,1,7,0,10,+ 6 %,10
"fut.lambda[21,4]",1.11869974524975,1.06650769279338,1.15684766753145,21,4,14,30,+ 4 %,10
"fut.lambda[18,4]",1.11875331536624,1.06660236476149,1.15576752942977,18,4,13,30,+ 4 %,10
"fut.lambda[34,8]",1.11878253924398,1.06622342652521,1.15649679389999,34,8,5,10,+ 6 %,15
"fut.lambda[12,6]",1.11884250400415,1.0654047626431,1.15803339090464,12,6,11,30,+ 4 %,5
"fut.lambda[32,8]",1.11894307233804,1.06557580363662,1.15731486930365,32,8,4,20,+ 6 %,15
"fut.lambda[37,8]",1.11912496316343,1.06478893755887,1.1576936480403,37,8,6,10,+ 6 %,15
"fut.lambda[2,7]",1.11915784186911,1.0675604700507,1.15762654626008,2,7,0,20,+ 6 %,10
"fut.lambda[14,6]",1.11919218482444,1.06371340437666,1.15704562866046,14,6,12,20,+ 4 %,5
"fut.lambda[3,7]",1.11927162000036,1.06632456385372,1.15698950207281,3,7,0,30,+ 6 %,10
"fut.lambda[24,4]",1.11929856139114,1.06543804246582,1.15814571442798,24,4,15,30,+ 4 %,10
"fut.lambda[35,8]",1.11951456718937,1.06607436354443,1.15855195011285,35,8,5,20,+ 6 %,15
"fut.lambda[15,6]",1.11964060815758,1.06568935093751,1.15797778711087,15,6,12,30,+ 4 %,5
"fut.lambda[17,6]",1.11983247867641,1.06715114665654,1.15871828848094,17,6,13,20,+ 4 %,5
"fut.lambda[5,7]",1.11988175503789,1.06855738150132,1.15806259635202,5,7,1,20,+ 6 %,10
"fut.lambda[40,8]",1.11997249637877,1.06794213135445,1.15903443959817,40,8,7,10,+ 6 %,15
"fut.lambda[33,8]",1.12022368420184,1.06592682049575,1.15731454317572,33,8,4,30,+ 6 %,15
"fut.lambda[6,7]",1.12050509544048,1.06607578132401,1.15867359699145,6,7,1,30,+ 6 %,10
"fut.lambda[26,7]",1.12062223613237,1.06803101933924,1.15968969067236,26,7,2,20,+ 6 %,10
"fut.lambda[4,7]",1.12070139870409,1.06868011593008,1.15713492244248,4,7,1,10,+ 6 %,10
"fut.lambda[36,8]",1.12075611343458,1.06924364920848,1.15850220348994,36,8,5,30,+ 6 %,15
"fut.lambda[20,6]",1.12080768134878,1.06647217343923,1.15940649362373,20,6,14,20,+ 4 %,5
"fut.lambda[18,6]",1.12085843595514,1.06964463961692,1.15927827350905,18,6,13,30,+ 4 %,5
"fut.lambda[43,8]",1.12094565477015,1.0669836673335,1.15937608730008,43,8,8,10,+ 6 %,15
"fut.lambda[2,11]",1.12110868802315,1.06930266395802,1.15877186797422,2,11,0,20,+ 8 %,15
"fut.lambda[3,11]",1.12115690452222,1.06977997174838,1.15830085179355,3,11,0,30,+ 8 %,15
"fut.lambda[1,11]",1.12119613851219,1.06806462709714,1.1595698680535,1,11,0,10,+ 8 %,15
"fut.lambda[38,8]",1.12120592008762,1.06797782237521,1.15898543034731,38,8,6,20,+ 6 %,15
"fut.lambda[25,7]",1.12124349284039,1.06632608831835,1.15807950283769,25,7,2,10,+ 6 %,10
"fut.lambda[23,6]",1.12139056075382,1.06781230693756,1.16106838899809,23,6,15,20,+ 4 %,5
"fut.lambda[27,7]",1.12147766467349,1.06838639046447,1.15996746232211,27,7,2,30,+ 6 %,10
"fut.lambda[39,8]",1.12160260285149,1.06922988269905,1.15910738429303,39,8,6,30,+ 6 %,15
"fut.lambda[41,8]",1.12167328137774,1.06748196942514,1.1599285275642,41,8,7,20,+ 6 %,15
"fut.lambda[46,8]",1.12179643374249,1.06726696042866,1.16084384822729,46,8,9,10,+ 6 %,15
"fut.lambda[42,8]",1.12181767178666,1.06968410593231,1.16074123931258,42,8,7,30,+ 6 %,15
"fut.lambda[21,6]",1.12191991229019,1.06675875112617,1.1605891920506,21,6,14,30,+ 4 %,5
"fut.lambda[28,7]",1.1220767888936,1.06758124588692,1.16058850015219,28,7,3,10,+ 6 %,10
"fut.lambda[6,11]",1.12249832604218,1.06993061680849,1.16026326175741,6,11,1,30,+ 8 %,15
"fut.lambda[31,7]",1.12250177943622,1.07062600807744,1.16061037576575,31,7,4,10,+ 6 %,10
"fut.lambda[4,11]",1.12251528077361,1.06733776235709,1.16039214295455,4,11,1,10,+ 8 %,15
"fut.lambda[7,8]",1.1226307079849,1.066404160444,1.16034714731728,7,8,10,10,+ 6 %,15
"fut.lambda[29,7]",1.12263235189019,1.06850243025189,1.16093619704433,29,7,3,20,+ 6 %,10
"fut.lambda[5,11]",1.12285451943593,1.07028379234557,1.15985747257582,5,11,1,20,+ 8 %,15
"fut.lambda[10,8]",1.12285725402192,1.06770768302348,1.16171474293742,10,8,11,10,+ 6 %,15
"fut.lambda[30,7]",1.12292557160218,1.07062769929473,1.16105360378865,30,7,3,30,+ 6 %,10
"fut.lambda[24,6]",1.12293480200999,1.06987061266022,1.16044145472464,24,6,15,30,+ 4 %,5
"fut.lambda[32,7]",1.12333436271287,1.07035052257376,1.16177802035462,32,7,4,20,+ 6 %,10
"fut.lambda[28,11]",1.12339936072535,1.07128728953012,1.16177911365235,28,11,3,10,+ 8 %,15
"fut.lambda[25,11]",1.12341822515103,1.06885950265159,1.16071866268411,25,11,2,10,+ 8 %,15
"fut.lambda[37,7]",1.12359916287053,1.07052258724236,1.1622089514101,37,7,6,10,+ 6 %,10
"fut.lambda[13,8]",1.12369803779767,1.06941439711551,1.16148875619008,13,8,12,10,+ 6 %,15
"fut.lambda[33,7]",1.12371549323527,1.07136353018047,1.16141014988003,33,7,4,30,+ 6 %,10
"fut.lambda[27,11]",1.12371598831538,1.07037156229746,1.16251952126687,27,11,2,30,+ 8 %,15
"fut.lambda[26,11]",1.12375116228072,1.07125477765401,1.16163244197046,26,11,2,20,+ 8 %,15
"fut.lambda[2,9]",1.12388830342193,1.07097906247249,1.16103194407557,2,9,0,20,+ 6 %,5
"fut.lambda[44,8]",1.12395132536893,1.06921494463605,1.16151632738559,44,8,8,20,+ 6 %,15
"fut.lambda[45,8]",1.12400409651299,1.0728474418311,1.16182196842478,45,8,8,30,+ 6 %,15
"fut.lambda[34,7]",1.12404893728622,1.06952697752193,1.1615863553558,34,7,5,10,+ 6 %,10
"fut.lambda[48,8]",1.12419987747227,1.07195124521061,1.1632107329099,48,8,9,30,+ 6 %,15
"fut.lambda[47,8]",1.12428308527907,1.07212011515576,1.16139178587475,47,8,9,20,+ 6 %,15
"fut.lambda[40,7]",1.12446539541157,1.07125561023077,1.16327043241433,40,7,7,10,+ 6 %,10
"fut.lambda[4,9]",1.12448034603135,1.0719096999622,1.16232987253225,4,9,1,10,+ 6 %,5
"fut.lambda[1,9]",1.12449291049374,1.07054689403825,1.16202611161648,1,9,0,10,+ 6 %,5
"fut.lambda[3,9]",1.1245054551676,1.07062834046965,1.16199262749163,3,9,0,30,+ 6 %,5
"fut.lambda[35,7]",1.12483492928638,1.07168555355983,1.16289341004179,35,7,5,20,+ 6 %,10
"fut.lambda[30,11]",1.12485314126849,1.07226864992062,1.16238805734524,30,11,3,30,+ 8 %,15
"fut.lambda[29,11]",1.12488442095447,1.07101614785316,1.16245013806515,29,11,3,20,+ 8 %,15
"fut.lambda[16,8]",1.12492099592322,1.06829745553792,1.16313925526246,16,8,13,10,+ 6 %,15
"fut.lambda[6,9]",1.12511928984466,1.07264842341438,1.16335326363713,6,9,1,30,+ 6 %,5
