parm,median,lcl,ucl,capt.index,surv.index,n.rel,n.years,surv.inc,lag.time
"fut.lambda[45,1]",1.0008937969578,0.981995001282388,1.01757342942652,45,1,8,30,+ 2 %,10
"fut.lambda[29,5]",1.00101469749908,0.980181812728479,1.01986317450802,29,5,3,20,+ 4 %,15
"fut.lambda[5,4]",1.00109471843274,0.977982655200774,1.02008412366389,5,4,1,20,+ 4 %,10
"fut.lambda[25,4]",1.00127218000715,0.97718915411471,1.01985191251718,25,4,2,10,+ 4 %,10
"fut.lambda[37,5]",1.00151933918059,0.977831693787697,1.0198271466075,37,5,6,10,+ 4 %,15
"fut.lambda[48,2]",1.00156729430869,0.982680588583335,1.017603816533,48,2,9,30,+ 2 %,15
"fut.lambda[17,2]",1.0016740288397,0.982150547991465,1.01896457475075,17,2,13,20,+ 2 %,15
"fut.lambda[6,4]",1.00169648471794,0.978247085679747,1.02096397145477,6,4,1,30,+ 4 %,10
"fut.lambda[14,1]",1.00169745006056,0.981904677878911,1.01782640192164,14,1,12,20,+ 2 %,10
"fut.lambda[45,3]",1.00174809553418,0.983090197394114,1.0182758067526,45,3,8,30,+ 2 %,5
"fut.lambda[43,5]",1.00180409187385,0.978945384032206,1.02016682570101,43,5,8,10,+ 4 %,15
"fut.lambda[40,5]",1.00185580644102,0.979569785325096,1.02133510489785,40,5,7,10,+ 4 %,15
"fut.lambda[48,1]",1.00209881269429,0.982665348390575,1.01945661411095,48,1,9,30,+ 2 %,10
"fut.lambda[28,4]",1.00219871384024,0.976278370480527,1.02080570074234,28,4,3,10,+ 4 %,10
"fut.lambda[20,2]",1.00238037445545,0.982652534499653,1.01969856075999,20,2,14,20,+ 2 %,15
"fut.lambda[14,3]",1.00248649100049,0.983689839816424,1.01942005785367,14,3,12,20,+ 2 %,5
"fut.lambda[2,6]",1.00262171909785,0.97725967789201,1.02093233795218,2,6,0,20,+ 4 %,5
"fut.lambda[3,6]",1.002649247818,0.979082516800764,1.02097652769689,3,6,0,30,+ 4 %,5
"fut.lambda[26,4]",1.00287380202357,0.979710809851212,1.02054559317885,26,4,2,20,+ 4 %,10
"fut.lambda[31,4]",1.00288012009207,0.978509120428506,1.02036693794616,31,4,4,10,+ 4 %,10
"fut.lambda[1,6]",1.00294655079073,0.977352129119264,1.02092362178062,1,6,0,10,+ 4 %,5
"fut.lambda[9,2]",1.00297169712803,0.983614055152041,1.01922372592134,9,2,10,30,+ 2 %,15
"fut.lambda[46,5]",1.0031183837717,0.981384768296824,1.02189728145712,46,5,9,10,+ 4 %,15
"fut.lambda[17,1]",1.00312149422337,0.981578157475234,1.01848613603347,17,1,13,20,+ 2 %,10
"fut.lambda[4,6]",1.00314521118584,0.980642449670219,1.02260795524127,4,6,1,10,+ 4 %,5
"fut.lambda[30,5]",1.00323461736698,0.984761013172521,1.02074074104164,30,5,3,30,+ 4 %,15
"fut.lambda[17,3]",1.00336739694998,0.985226634794705,1.02074110731692,17,3,13,20,+ 2 %,5
"fut.lambda[34,4]",1.00341989180225,0.980731397317321,1.02182511394961,34,4,5,10,+ 4 %,10
"fut.lambda[48,3]",1.00349172462972,0.985086947858388,1.02020508044262,48,3,9,30,+ 2 %,5
"fut.lambda[32,5]",1.00366919123428,0.981965839756356,1.02120468244993,32,5,4,20,+ 4 %,15
"fut.lambda[20,1]",1.00370053181017,0.984985977621144,1.02074435587299,20,1,14,20,+ 2 %,10
"fut.lambda[27,4]",1.00377024618239,0.984432950182439,1.02181560836726,27,4,2,30,+ 4 %,10
"fut.lambda[23,2]",1.0039005100599,0.984089300788118,1.02174081742678,23,2,15,20,+ 2 %,15
"fut.lambda[25,6]",1.00391057907188,0.979657040422731,1.02293267163997,25,6,2,10,+ 4 %,5
"fut.lambda[10,5]",1.00420394045484,0.982673314811558,1.02286539241203,10,5,11,10,+ 4 %,15
"fut.lambda[7,5]",1.00420512115677,0.981866427153074,1.02225566750481,7,5,10,10,+ 4 %,15
"fut.lambda[5,6]",1.00430847861651,0.981970953699425,1.02269186772595,5,6,1,20,+ 4 %,5
"fut.lambda[9,1]",1.00435264131979,0.985372166520006,1.02030374669093,9,1,10,30,+ 2 %,10
"fut.lambda[29,4]",1.00435892024675,0.984794680348016,1.02267728233914,29,4,3,20,+ 4 %,10
"fut.lambda[37,4]",1.0044182822527,0.981462213268392,1.02277197270071,37,4,6,10,+ 4 %,10
"fut.lambda[9,3]",1.00461050099791,0.986958631863413,1.0213218708609,9,3,10,30,+ 2 %,5
"fut.lambda[20,3]",1.00464512089572,0.986954903990407,1.02117360227556,20,3,14,20,+ 2 %,5
"fut.lambda[6,6]",1.00467653449482,0.982570975027929,1.0233799593058,6,6,1,30,+ 4 %,5
"fut.lambda[35,5]",1.00468870220635,0.985137919092464,1.02278276979409,35,5,5,20,+ 4 %,15
"fut.lambda[23,1]",1.00488837841828,0.984805843352258,1.02183749696657,23,1,15,20,+ 2 %,10
"fut.lambda[12,2]",1.00494303932859,0.985673411439873,1.02073740945777,12,2,11,30,+ 2 %,15
"fut.lambda[40,4]",1.00494327943444,0.984925208239632,1.02414115737654,40,4,7,10,+ 4 %,10
"fut.lambda[28,6]",1.00532169535645,0.983066082792381,1.02344266430838,28,6,3,10,+ 4 %,5
"fut.lambda[31,6]",1.00563639317796,0.983814701354139,1.02435376404446,31,6,4,10,+ 4 %,5
"fut.lambda[13,5]",1.00564781646757,0.984751743164401,1.02335772833698,13,5,12,10,+ 4 %,15
"fut.lambda[23,3]",1.00567639326577,0.984928194519765,1.02262179982291,23,3,15,20,+ 2 %,5
"fut.lambda[33,5]",1.0057380236788,0.985592161619093,1.02243455439369,33,5,4,30,+ 4 %,15
"fut.lambda[12,1]",1.00577810579566,0.987017812686101,1.021466569925,12,1,11,30,+ 2 %,10
"fut.lambda[26,6]",1.00578036263681,0.983340497789984,1.0247368262009,26,6,2,20,+ 4 %,5
"fut.lambda[38,5]",1.00579729511821,0.985383897550189,1.02391187449803,38,5,6,20,+ 4 %,15
"fut.lambda[43,4]",1.0058791001027,0.985638849998464,1.0231491015079,43,4,8,10,+ 4 %,10
"fut.lambda[16,5]",1.00596585346723,0.98459858403152,1.02470908901825,16,5,13,10,+ 4 %,15
"fut.lambda[30,4]",1.00604911456915,0.986293119341488,1.02410947089771,30,4,3,30,+ 4 %,10
"fut.lambda[32,4]",1.00609800877922,0.98621768579482,1.0241715470575,32,4,4,20,+ 4 %,10
"fut.lambda[46,4]",1.00629508766624,0.985101683956349,1.02443541845119,46,4,9,10,+ 4 %,10
"fut.lambda[34,6]",1.00653785126696,0.984484483095973,1.02497189887174,34,6,5,10,+ 4 %,5
"fut.lambda[15,2]",1.0065786876327,0.987567022615219,1.02262302346992,15,2,12,30,+ 2 %,15
"fut.lambda[12,3]",1.00663475635132,0.988214204458886,1.02240874986629,12,3,11,30,+ 2 %,5
"fut.lambda[27,6]",1.00698686046528,0.987170249372906,1.0249489367295,27,6,2,30,+ 4 %,5
"fut.lambda[19,5]",1.00701782156263,0.986802121418633,1.02541755828893,19,5,14,10,+ 4 %,15
"fut.lambda[7,4]",1.00711547655112,0.985963582503369,1.02510524444789,7,4,10,10,+ 4 %,10
"fut.lambda[37,6]",1.00720737519926,0.987337073078135,1.02649681137416,37,6,6,10,+ 4 %,5
"fut.lambda[15,1]",1.00745001461103,0.986709889867949,1.02297443302285,15,1,12,30,+ 2 %,10
"fut.lambda[18,2]",1.00751990809821,0.987989336637492,1.02472970716662,18,2,13,30,+ 2 %,15
"fut.lambda[22,5]",1.00753675872989,0.986288429118893,1.02597090116037,22,5,15,10,+ 4 %,15
"fut.lambda[41,5]",1.00756671892207,0.988402924917743,1.02545722360683,41,5,7,20,+ 4 %,15
"fut.lambda[36,5]",1.00758226870716,0.988361140032324,1.02388124966672,36,5,5,30,+ 4 %,15
"fut.lambda[29,6]",1.00774075614716,0.986022002349818,1.02552562256859,29,6,3,20,+ 4 %,5
"fut.lambda[10,4]",1.0077415374224,0.987146503348817,1.02663266994634,10,4,11,10,+ 4 %,10
"fut.lambda[35,4]",1.00824025251858,0.987145478493795,1.02433369255689,35,4,5,20,+ 4 %,10
"fut.lambda[13,4]",1.00835314333748,0.987060475643663,1.02688213371048,13,4,12,10,+ 4 %,10
"fut.lambda[33,4]",1.00840608550272,0.988075050004679,1.02545866177085,33,4,4,30,+ 4 %,10
"fut.lambda[40,6]",1.00846249687213,0.985840012028266,1.02656443541239,40,6,7,10,+ 4 %,5
"fut.lambda[15,3]",1.00846811721879,0.990220580514147,1.02355624513615,15,3,12,30,+ 2 %,5
"fut.lambda[32,6]",1.00861900186644,0.988271281419803,1.02662246087353,32,6,4,20,+ 4 %,5
"fut.lambda[18,1]",1.00869638155275,0.989559274630164,1.02519491571002,18,1,13,30,+ 2 %,10
"fut.lambda[43,6]",1.00883720515277,0.987315021851744,1.02740303553686,43,6,8,10,+ 4 %,5
"fut.lambda[44,5]",1.00903261022233,0.990180736992902,1.02599550076455,44,5,8,20,+ 4 %,15
"fut.lambda[30,6]",1.00908133457753,0.988254635597201,1.02668529226292,30,6,3,30,+ 4 %,5
"fut.lambda[16,4]",1.00910499951191,0.98750209940378,1.0272265771266,16,4,13,10,+ 4 %,10
"fut.lambda[21,2]",1.00929227895697,0.989412549281011,1.02526942786919,21,2,14,30,+ 2 %,15
"fut.lambda[39,5]",1.00929546943056,0.990106768958356,1.0257803851375,39,5,6,30,+ 4 %,15
"fut.lambda[38,4]",1.00933848785855,0.989143408710749,1.02616842780767,38,4,6,20,+ 4 %,10
"fut.lambda[18,3]",1.00940969290622,0.991154804391275,1.02648230329622,18,3,13,30,+ 2 %,5
"fut.lambda[46,6]",1.00942136893588,0.988303349237969,1.02758871466435,46,6,9,10,+ 4 %,5
"fut.lambda[19,4]",1.009974503943,0.989150820751052,1.02804494674129,19,4,14,10,+ 4 %,10
"fut.lambda[36,4]",1.01009121434048,0.991228527620796,1.02710445259258,36,4,5,30,+ 4 %,10
"fut.lambda[22,4]",1.01014810980155,0.990610858796378,1.02854851957407,22,4,15,10,+ 4 %,10
"fut.lambda[7,6]",1.01023928258188,0.990304124834864,1.02836846652616,7,6,10,10,+ 4 %,5
"fut.lambda[35,6]",1.01026120229101,0.99045820707515,1.02796765335091,35,6,5,20,+ 4 %,5
"fut.lambda[21,1]",1.01038479997813,0.991308293400632,1.0266497819,21,1,14,30,+ 2 %,10
"fut.lambda[24,2]",1.01046816710134,0.989387998892955,1.02617667800193,24,2,15,30,+ 2 %,15
"fut.lambda[47,5]",1.01057827569247,0.991321215103275,1.02711176511716,47,5,9,20,+ 4 %,15
"fut.lambda[10,6]",1.01072394220678,0.991843823406136,1.02893982811771,10,6,11,10,+ 4 %,5
"fut.lambda[33,6]",1.01081661025086,0.990065102748374,1.02798163285706,33,6,4,30,+ 4 %,5
"fut.lambda[42,5]",1.01102208320426,0.992553334670035,1.02791483043949,42,5,7,30,+ 4 %,15
"fut.lambda[21,3]",1.01112292656758,0.992118137094097,1.02765479011642,21,3,14,30,+ 2 %,5
"fut.lambda[41,4]",1.01115666701765,0.991213739965584,1.02844927569407,41,4,7,20,+ 4 %,10
"fut.lambda[2,8]",1.01131694093256,0.986295070847252,1.02991131968572,2,8,0,20,+ 6 %,15
"fut.lambda[13,6]",1.01139303382999,0.98969738778148,1.02927369919115,13,6,12,10,+ 4 %,5
"fut.lambda[3,8]",1.01157506303195,0.986832463981415,1.02942870351518,3,8,0,30,+ 6 %,15
"fut.lambda[1,8]",1.01161863873767,0.985642353040923,1.02915164293246,1,8,0,10,+ 6 %,15
"fut.lambda[4,8]",1.01176298425055,0.988598775978991,1.03052012300829,4,8,1,10,+ 6 %,15
"fut.lambda[8,5]",1.01182825338555,0.992321131661765,1.02808394482774,8,5,10,20,+ 4 %,15
"fut.lambda[38,6]",1.01183031196217,0.99110348741301,1.0293740278065,38,6,6,20,+ 4 %,5
"fut.lambda[39,4]",1.01194417774057,0.992002025672242,1.03046327600177,39,4,6,30,+ 4 %,10
"fut.lambda[24,1]",1.01198006161981,0.991623058575342,1.02789314646088,24,1,15,30,+ 2 %,10
"fut.lambda[44,4]",1.01203383161783,0.992669754594935,1.03022679163723,44,4,8,20,+ 4 %,10
"fut.lambda[16,6]",1.01213870047348,0.992701128225887,1.02947585295213,16,6,13,10,+ 4 %,5
"fut.lambda[24,3]",1.01226880062055,0.992408367318323,1.02821300949644,24,3,15,30,+ 2 %,5
"fut.lambda[19,6]",1.01264395240622,0.991675953176218,1.03092203461849,19,6,14,10,+ 4 %,5
"fut.lambda[36,6]",1.01267170746096,0.994711055084061,1.03015525870173,36,6,5,30,+ 4 %,5
"fut.lambda[45,5]",1.01304657433895,0.99433416912319,1.02965353410797,45,5,8,30,+ 4 %,15
"fut.lambda[25,8]",1.01305344541256,0.988632108567983,1.03079974647356,25,8,2,10,+ 6 %,15
"fut.lambda[47,4]",1.01313040482378,0.99225601551342,1.02981514029654,47,4,9,20,+ 4 %,10
"fut.lambda[5,8]",1.01321623263435,0.989511880878839,1.03150221364995,5,8,1,20,+ 6 %,15
"fut.lambda[11,5]",1.0133073351492,0.992740141402312,1.03009104724546,11,5,11,20,+ 4 %,15
"fut.lambda[6,8]",1.01334323271583,0.991577439425068,1.03183737744777,6,8,1,30,+ 6 %,15
"fut.lambda[42,4]",1.01346165444406,0.993486453759203,1.03043101984099,42,4,7,30,+ 4 %,10
"fut.lambda[28,8]",1.01350362611338,0.988899271398847,1.03221428160686,28,8,3,10,+ 6 %,15
"fut.lambda[22,6]",1.01353512092394,0.993529231455154,1.03123738473741,22,6,15,10,+ 4 %,5
"fut.lambda[41,6]",1.01368967759637,0.993171933729174,1.03126236954392,41,6,7,20,+ 4 %,5
"fut.lambda[14,5]",1.01394852312212,0.994241913258872,1.03174238779377,14,5,12,20,+ 4 %,15
"fut.lambda[44,6]",1.01425918234079,0.995851197882595,1.03250518514584,44,6,8,20,+ 4 %,5
"fut.lambda[31,8]",1.01437376296163,0.993269691083382,1.03197395077994,31,8,4,10,+ 6 %,15
"fut.lambda[8,4]",1.01443520931751,0.99639187843032,1.03222856825333,8,4,10,20,+ 4 %,10
"fut.lambda[48,5]",1.01467167689658,0.995680859896939,1.03026877117742,48,5,9,30,+ 4 %,15
"fut.lambda[39,6]",1.01476939846626,0.996177101281773,1.03198646686359,39,6,6,30,+ 4 %,5
"fut.lambda[34,8]",1.01484520555139,0.993316387781993,1.03275320974715,34,8,5,10,+ 6 %,15
"fut.lambda[26,8]",1.01487058351851,0.992753633998556,1.03146119677016,26,8,2,20,+ 6 %,15
"fut.lambda[17,5]",1.01501982695627,0.996640529233666,1.03255487184151,17,5,13,20,+ 4 %,15
"fut.lambda[27,8]",1.01534564116525,0.995118514064524,1.03231874481509,27,8,2,30,+ 6 %,15
"fut.lambda[47,6]",1.01543058585747,0.996082918679313,1.03354649344993,47,6,9,20,+ 4 %,5
"fut.lambda[45,4]",1.01544713138948,0.99623283054263,1.03296050594609,45,4,8,30,+ 4 %,10
"fut.lambda[11,4]",1.01561249490518,0.996535691446335,1.03239851278008,11,4,11,20,+ 4 %,10
"fut.lambda[1,7]",1.01587569405073,0.992432872887233,1.03438550142432,1,7,0,10,+ 6 %,10
"fut.lambda[42,6]",1.0159846773478,0.997864087401011,1.03263811659782,42,6,7,30,+ 4 %,5
"fut.lambda[9,5]",1.01598860523313,0.99850774318254,1.03225612226279,9,5,10,30,+ 4 %,15
"fut.lambda[29,8]",1.01611461847471,0.994690731555238,1.03397478031861,29,8,3,20,+ 6 %,15
"fut.lambda[2,7]",1.01618535125561,0.99313475618973,1.03479793443237,2,7,0,20,+ 6 %,10
"fut.lambda[37,8]",1.0163538006847,0.992426001478828,1.03395980029277,37,8,6,10,+ 6 %,15
"fut.lambda[3,7]",1.01643288701552,0.992492290041757,1.03415281588145,3,7,0,30,+ 6 %,10
"fut.lambda[8,6]",1.01650959842078,0.997470892828155,1.03437260382002,8,6,10,20,+ 4 %,5
"fut.lambda[20,5]",1.0165284255806,0.99817859092364,1.03399850202253,20,5,14,20,+ 4 %,15
"fut.lambda[48,4]",1.01695108217983,0.997580728295171,1.03322548194884,48,4,9,30,+ 4 %,10
"fut.lambda[14,4]",1.01702224894168,0.997397167080989,1.03346895996576,14,4,12,20,+ 4 %,10
"fut.lambda[4,7]",1.01705903861116,0.992265010796146,1.03487411168565,4,7,1,10,+ 6 %,10
"fut.lambda[45,6]",1.01737469942224,0.998207491570346,1.03426722709361,45,6,8,30,+ 4 %,5
"fut.lambda[40,8]",1.01743729847619,0.995780838882832,1.03563938702474,40,8,7,10,+ 6 %,15
"fut.lambda[30,8]",1.01749706948419,0.998249233259667,1.03512784881801,30,8,3,30,+ 6 %,15
"fut.lambda[12,5]",1.01762945054041,0.998667916647968,1.03361080388301,12,5,11,30,+ 4 %,15
"fut.lambda[23,5]",1.01764316636515,0.998840961551265,1.03471950173306,23,5,15,20,+ 4 %,15
"fut.lambda[43,8]",1.01767069979561,0.995885564639605,1.03640720493242,43,8,8,10,+ 6 %,15
"fut.lambda[5,7]",1.0177732996732,0.995216936599348,1.03606020733452,5,7,1,20,+ 6 %,10
"fut.lambda[11,6]",1.01782089704037,0.998717294181825,1.03609785959062,11,6,11,20,+ 4 %,5
"fut.lambda[25,7]",1.01804928070713,0.995431836284837,1.03626670811127,25,7,2,10,+ 6 %,10
"fut.lambda[17,4]",1.01818277516539,0.998569657205093,1.03563387089752,17,4,13,20,+ 4 %,10
"fut.lambda[32,8]",1.01822368998928,0.996949857556116,1.03555935847546,32,8,4,20,+ 6 %,15
"fut.lambda[9,4]",1.01826818093477,1.001512750779,1.03551005827424,9,4,10,30,+ 4 %,10
"fut.lambda[6,7]",1.01850092169903,0.995100448961186,1.03595979979349,6,7,1,30,+ 6 %,10
"fut.lambda[46,8]",1.01851673379503,0.997342172944795,1.03526848029792,46,8,9,10,+ 6 %,15
"fut.lambda[28,7]",1.01874687933832,0.995829481012671,1.03586974637592,28,7,3,10,+ 6 %,10
"fut.lambda[15,5]",1.01908345812056,0.999538302436764,1.03495867021252,15,5,12,30,+ 4 %,15
"fut.lambda[20,4]",1.01921868583426,1.00107725548004,1.03610451208492,20,4,14,20,+ 4 %,10
"fut.lambda[35,8]",1.01922553978736,0.99893471205953,1.03738321634704,35,8,5,20,+ 6 %,15
"fut.lambda[14,6]",1.01924791722681,1.00105823864293,1.03616315430233,14,6,12,20,+ 4 %,5
"fut.lambda[7,8]",1.01930968966999,0.998909099946072,1.03675977158176,7,8,10,10,+ 6 %,15
"fut.lambda[48,6]",1.01936928178746,0.999747854383961,1.03548682338289,48,6,9,30,+ 4 %,5
"fut.lambda[26,7]",1.01940332717287,0.997316750015306,1.03691162883598,26,7,2,20,+ 6 %,10
"fut.lambda[33,8]",1.01958836977968,1.00026585111422,1.03720939788942,33,8,4,30,+ 6 %,15
"fut.lambda[31,7]",1.01963339985786,0.997971696292522,1.03745964039392,31,7,4,10,+ 6 %,10
"fut.lambda[10,8]",1.01980395766227,0.998000007176875,1.03764210229125,10,8,11,10,+ 6 %,15
"fut.lambda[12,4]",1.0200133173816,1.00153301864053,1.03596085243692,12,4,11,30,+ 4 %,10
"fut.lambda[13,8]",1.02013197316783,0.999766189910857,1.0383851584964,13,8,12,10,+ 6 %,15
"fut.lambda[34,7]",1.02014811818829,0.998950492958769,1.03704118650196,34,7,5,10,+ 6 %,10
"fut.lambda[23,4]",1.02021094571593,1.00077925087198,1.03749140332333,23,4,15,20,+ 4 %,10
"fut.lambda[27,7]",1.02043564129672,0.998443599837664,1.03699542916585,27,7,2,30,+ 6 %,10
"fut.lambda[17,6]",1.02048730896605,1.0012046480684,1.03744971820506,17,6,13,20,+ 4 %,5
"fut.lambda[18,5]",1.02049618926393,1.00076117754611,1.03693773670524,18,5,13,30,+ 4 %,15
"fut.lambda[38,8]",1.02052396317117,1.00113775358802,1.03846555767535,38,8,6,20,+ 6 %,15
"fut.lambda[16,8]",1.020917685542,1.00228611978649,1.03777530951472,16,8,13,10,+ 6 %,15
"fut.lambda[2,9]",1.02093381919298,0.998387295532279,1.03835506210597,2,9,0,20,+ 6 %,5
"fut.lambda[9,6]",1.02094435287436,1.00231024032786,1.0372961845827,9,6,10,30,+ 4 %,5
"fut.lambda[29,7]",1.02100820088387,1.00042285124932,1.03832418325082,29,7,3,20,+ 6 %,10
"fut.lambda[3,9]",1.02118732694172,0.999634942826143,1.03859779976929,3,9,0,30,+ 6 %,5
"fut.lambda[20,6]",1.0212145213751,1.0017616822791,1.03845255080136,20,6,14,20,+ 4 %,5
"fut.lambda[1,9]",1.02124452234178,0.996054690429349,1.03860569597909,1,9,0,10,+ 6 %,5
"fut.lambda[37,7]",1.02126946078477,1.0001779171816,1.03882973729395,37,7,6,10,+ 6 %,10
"fut.lambda[36,8]",1.02127130034275,1.00222665731283,1.03832307219095,36,8,5,30,+ 6 %,15
"fut.lambda[40,7]",1.02162482960652,1.0004020625153,1.0388400391392,40,7,7,10,+ 6 %,10
"fut.lambda[15,4]",1.02179510355536,1.00307464527419,1.03781664812592,15,4,12,30,+ 4 %,10
"fut.lambda[12,6]",1.0218002639298,1.00363204597473,1.03840271305979,12,6,11,30,+ 4 %,5
"fut.lambda[23,6]",1.0218883588526,1.00318501036649,1.04007922476003,23,6,15,20,+ 4 %,5
"fut.lambda[4,9]",1.02194790837453,0.999381128871816,1.03956323751092,4,9,1,10,+ 6 %,5
"fut.lambda[19,8]",1.02196250888585,1.00185619715461,1.04005764688707,19,8,14,10,+ 6 %,15
"fut.lambda[3,11]",1.02208363713196,1.00190099200935,1.03740095277228,3,11,0,30,+ 8 %,15
"fut.lambda[21,5]",1.02208680984134,1.00298202880032,1.03882541318193,21,5,14,30,+ 4 %,15
"fut.lambda[1,11]",1.02216724753099,1.003502959227,1.03689313396853,1,11,0,10,+ 8 %,15
"fut.lambda[25,9]",1.02235400625367,1.00013072440522,1.04080812758384,25,9,2,10,+ 6 %,5
"fut.lambda[41,8]",1.02236682705404,1.00213523348661,1.04001142850605,41,8,7,20,+ 6 %,15
"fut.lambda[30,7]",1.02236862973418,1.00089154725019,1.03934647922746,30,7,3,30,+ 6 %,10
"fut.lambda[2,11]",1.02244058537325,1.00297081980709,1.0370129200975,2,11,0,20,+ 8 %,15
"fut.lambda[22,8]",1.02246812211875,1.00356338348988,1.04066239683217,22,8,15,10,+ 6 %,15
"fut.lambda[18,4]",1.02247582723797,1.00388039983301,1.03787796145797,18,4,13,30,+ 4 %,10
"fut.lambda[5,9]",1.02250886421539,0.998774032325366,1.04038323909054,5,9,1,20,+ 6 %,5
"fut.lambda[32,7]",1.02255446582649,1.00259834645952,1.03986514105336,32,7,4,20,+ 6 %,10
"fut.lambda[6,9]",1.02286655636741,1.00059221792826,1.04036819708206,6,9,1,30,+ 6 %,5
"fut.lambda[43,7]",1.02286852525896,1.00098024692586,1.04089989287432,43,7,8,10,+ 6 %,10
"fut.lambda[39,8]",1.02308510898743,1.00497148726925,1.04054268185207,39,8,6,30,+ 6 %,15
"fut.lambda[24,5]",1.02313066866162,1.00506206865207,1.03985862708188,24,5,15,30,+ 4 %,15
"fut.lambda[15,6]",1.02315225709734,1.00488437513403,1.04022752301707,15,6,12,30,+ 4 %,5
"fut.lambda[4,11]",1.02331165328265,1.00401720353654,1.03745242222097,4,11,1,10,+ 8 %,15
"fut.lambda[35,7]",1.02331575513118,1.00450118698275,1.04095997704319,35,7,5,20,+ 6 %,10
"fut.lambda[33,7]",1.02357502379398,1.00388262932597,1.04102707707157,33,7,4,30,+ 6 %,10
"fut.lambda[28,9]",1.02359388827889,1.00254437159033,1.0412429687677,28,9,3,10,+ 6 %,5
"fut.lambda[46,7]",1.02363017516775,1.00160919112198,1.04180251517668,46,7,9,10,+ 6 %,10
"fut.lambda[44,8]",1.02396413340944,1.00332650330677,1.04131226098989,44,8,8,20,+ 6 %,15
"fut.lambda[7,7]",1.02397858949323,1.00341196452716,1.04264607775574,7,7,10,10,+ 6 %,10
"fut.lambda[21,4]",1.02400542372029,1.00483918034355,1.04096390971223,21,4,14,30,+ 4 %,10
"fut.lambda[26,9]",1.0242362046148,1.00125247636323,1.04048209788348,26,9,2,20,+ 6 %,5
"fut.lambda[25,11]",1.02425569364247,1.00639899055229,1.03966685124264,25,11,2,10,+ 8 %,15
"fut.lambda[18,6]",1.02441418142264,1.0057902371994,1.04140965734157,18,6,13,30,+ 4 %,5
"fut.lambda[27,9]",1.02452531399894,1.00372250455527,1.04244054225256,27,9,2,30,+ 6 %,5
"fut.lambda[6,11]",1.02457832186977,1.00633420635444,1.0388368117918,6,11,1,30,+ 8 %,15
"fut.lambda[5,11]",1.02460149340415,1.00581257787091,1.03903468952792,5,11,1,20,+ 8 %,15
"fut.lambda[42,8]",1.02473897428713,1.00585717627599,1.04126188915532,42,8,7,30,+ 6 %,15
"fut.lambda[31,9]",1.02482495114239,1.00267768695623,1.04218245808606,31,9,4,10,+ 6 %,5
"fut.lambda[10,7]",1.02483443160112,1.00380888477149,1.04227432400036,10,7,11,10,+ 6 %,10
"fut.lambda[28,11]",1.024967559546,1.00399866448639,1.03998625700854,28,11,3,10,+ 8 %,15
"fut.lambda[24,4]",1.02502003685383,1.00693146362851,1.04141302992616,24,4,15,30,+ 4 %,10
"fut.lambda[13,7]",1.02503336487377,1.00589969279167,1.04228046778519,13,7,12,10,+ 6 %,10
"fut.lambda[47,8]",1.02503767084171,1.00762888554248,1.04166873466042,47,8,9,20,+ 6 %,15
"fut.lambda[34,9]",1.02510827676959,1.00391159587495,1.04242629490299,34,9,5,10,+ 6 %,5
"fut.lambda[29,9]",1.02511105322946,1.00477849686683,1.04281732254628,29,9,3,20,+ 6 %,5
"fut.lambda[38,7]",1.02511978779309,1.00480871606364,1.0431539565277,38,7,6,20,+ 6 %,10
"fut.lambda[37,9]",1.02537686854719,1.00319855463486,1.04231562742287,37,9,6,10,+ 6 %,5
"fut.lambda[31,11]",1.02549931353824,1.00719007969271,1.04026243694786,31,11,4,10,+ 8 %,15
"fut.lambda[21,6]",1.02579909685236,1.00759742384093,1.04190079955869,21,6,14,30,+ 4 %,5
"fut.lambda[36,7]",1.02584771330897,1.00688128743092,1.04222700462336,36,7,5,30,+ 6 %,10
"fut.lambda[26,11]",1.02589300355454,1.0086348722915,1.04039286119114,26,11,2,20,+ 8 %,15
"fut.lambda[8,8]",1.02595788728973,1.00815366140007,1.04358027798698,8,8,10,20,+ 6 %,15
"fut.lambda[16,7]",1.02599119144203,1.0037749256629,1.04401081620601,16,7,13,10,+ 6 %,10
"fut.lambda[41,7]",1.02637664614847,1.00730583377062,1.04323093640256,41,7,7,20,+ 6 %,10
"fut.lambda[27,11]",1.02640306134468,1.00907544213649,1.0410249764283,27,11,2,30,+ 8 %,15
"fut.lambda[34,11]",1.0264458063735,1.0097906100209,1.04157228845766,34,11,5,10,+ 8 %,15
"fut.lambda[30,9]",1.02644677942115,1.00627929823974,1.0432057949021,30,9,3,30,+ 6 %,5
"fut.lambda[19,7]",1.02653073041104,1.0069805673512,1.04405430705428,19,7,14,10,+ 6 %,10
"fut.lambda[40,9]",1.02658098312554,1.00519298702281,1.04294900775344,40,9,7,10,+ 6 %,5
"fut.lambda[45,8]",1.02663681815776,1.00818649246822,1.04300427403791,45,8,8,30,+ 6 %,15
"fut.lambda[32,9]",1.02683418781798,1.00646905876949,1.04436585902597,32,9,4,20,+ 6 %,5
"fut.lambda[3,14]",1.02703357244789,1.01123533994028,1.04065639801697,3,14,0,30,+ 10 %,15
"fut.lambda[43,9]",1.02704263570221,1.00653950297915,1.04465609316598,43,9,8,10,+ 6 %,5
"fut.lambda[22,7]",1.02721682782601,1.00727997460084,1.04540528727841,22,7,15,10,+ 6 %,10
