capt.index,surv.index,Year,ext.prob
25,2,2020,0
25,2,2021,0
25,2,2022,0
25,2,2023,0
25,2,2024,0
25,2,2025,0
25,2,2026,0
25,2,2027,0
25,2,2028,0
25,2,2029,0
25,2,2030,1e-04
25,2,2031,1e-04
25,2,2032,1e-04
25,2,2033,2e-04
25,2,2034,2e-04
25,2,2035,6e-04
25,2,2036,9e-04
25,2,2037,0.0026
25,2,2038,0.0036
25,2,2039,0.0052
25,2,2040,0.0076
25,2,2041,0.0125
25,2,2042,0.018
25,2,2043,0.0244
25,2,2044,0.0312
25,2,2045,0.0392
25,2,2046,0.0506
25,2,2047,0.0634
25,2,2048,0.0758
25,2,2049,0.0933
25,3,2020,0
25,3,2021,0
25,3,2022,0
25,3,2023,0
25,3,2024,0
25,3,2025,0
25,3,2026,0
25,3,2027,0
25,3,2028,0
25,3,2029,0
25,3,2030,0
25,3,2031,0
25,3,2032,0
25,3,2033,0
25,3,2034,2e-04
25,3,2035,3e-04
25,3,2036,3e-04
25,3,2037,5e-04
25,3,2038,0.0013
25,3,2039,0.0025
25,3,2040,0.0039
25,3,2041,0.0067
25,3,2042,0.0107
25,3,2043,0.0151
25,3,2044,0.0212
25,3,2045,0.0281
25,3,2046,0.036
25,3,2047,0.0475
25,3,2048,0.0587
25,3,2049,0.0699
25,4,2020,0
25,4,2021,0
25,4,2022,0
25,4,2023,0
25,4,2024,0
25,4,2025,0
25,4,2026,0
25,4,2027,0
25,4,2028,0
25,4,2029,0
25,4,2030,1e-04
25,4,2031,0
25,4,2032,0
25,4,2033,0
25,4,2034,1e-04
25,4,2035,1e-04
25,4,2036,2e-04
25,4,2037,2e-04
25,4,2038,4e-04
25,4,2039,9e-04
25,4,2040,0.0011
25,4,2041,0.0014
25,4,2042,0.0026
25,4,2043,0.0042
25,4,2044,0.005
25,4,2045,0.0066
25,4,2046,0.011
25,4,2047,0.0123
25,4,2048,0.0164
25,4,2049,0.0205
25,5,2020,0
25,5,2021,0
25,5,2022,0
25,5,2023,0
25,5,2024,0
25,5,2025,0
25,5,2026,0
25,5,2027,0
25,5,2028,0
25,5,2029,0
25,5,2030,0
25,5,2031,0
25,5,2032,1e-04
25,5,2033,1e-04
25,5,2034,1e-04
25,5,2035,2e-04
25,5,2036,3e-04
25,5,2037,7e-04
25,5,2038,0.0011
25,5,2039,0.0011
25,5,2040,0.0014
25,5,2041,0.0025
25,5,2042,0.0042
25,5,2043,0.0065
25,5,2044,0.0085
25,5,2045,0.0112
25,5,2046,0.0139
25,5,2047,0.018
25,5,2048,0.021
25,5,2049,0.0278
25,6,2020,0
25,6,2021,0
25,6,2022,0
25,6,2023,0
25,6,2024,0
25,6,2025,0
25,6,2026,0
25,6,2027,0
25,6,2028,0
25,6,2029,0
25,6,2030,0
25,6,2031,0
25,6,2032,0
25,6,2033,0
25,6,2034,1e-04
25,6,2035,1e-04
25,6,2036,1e-04
25,6,2037,1e-04
25,6,2038,2e-04
25,6,2039,4e-04
25,6,2040,4e-04
25,6,2041,0.001
25,6,2042,0.0014
25,6,2043,0.002
25,6,2044,0.0024
25,6,2045,0.004
25,6,2046,0.0057
25,6,2047,0.0084
25,6,2048,0.0102
25,6,2049,0.0129
25,7,2020,0
25,7,2021,0
25,7,2022,0
25,7,2023,0
25,7,2024,0
25,7,2025,0
25,7,2026,0
25,7,2027,0
25,7,2028,0
25,7,2029,0
25,7,2030,0
25,7,2031,0
25,7,2032,0
25,7,2033,0
25,7,2034,1e-04
25,7,2035,1e-04
25,7,2036,1e-04
25,7,2037,1e-04
25,7,2038,2e-04
25,7,2039,1e-04
25,7,2040,4e-04
25,7,2041,7e-04
25,7,2042,6e-04
25,7,2043,9e-04
25,7,2044,8e-04
25,7,2045,0.0013
25,7,2046,0.002
25,7,2047,0.0024
25,7,2048,0.0028
25,7,2049,0.003
25,8,2020,0
25,8,2021,0
25,8,2022,0
25,8,2023,0
25,8,2024,0
25,8,2025,0
25,8,2026,0
25,8,2027,0
25,8,2028,0
25,8,2029,0
25,8,2030,0
25,8,2031,0
25,8,2032,0
25,8,2033,0
25,8,2034,0
25,8,2035,2e-04
25,8,2036,1e-04
25,8,2037,1e-04
25,8,2038,1e-04
25,8,2039,3e-04
25,8,2040,4e-04
25,8,2041,0.001
25,8,2042,0.001
25,8,2043,0.0016
25,8,2044,0.0015
25,8,2045,0.0021
25,8,2046,0.0031
25,8,2047,0.0037
25,8,2048,0.0046
25,8,2049,0.0062
25,9,2020,0
25,9,2021,0
25,9,2022,0
25,9,2023,0
25,9,2024,0
25,9,2025,0
25,9,2026,0
25,9,2027,0
25,9,2028,0
25,9,2029,0
25,9,2030,1e-04
25,9,2031,1e-04
25,9,2032,0
25,9,2033,1e-04
25,9,2034,0
25,9,2035,0
25,9,2036,0
25,9,2037,0
25,9,2038,2e-04
25,9,2039,2e-04
25,9,2040,1e-04
25,9,2041,2e-04
25,9,2042,4e-04
25,9,2043,5e-04
25,9,2044,7e-04
25,9,2045,8e-04
25,9,2046,0.001
25,9,2047,0.0011
25,9,2048,0.0016
25,9,2049,0.0017
25,10,2020,0
25,10,2021,0
25,10,2022,0
25,10,2023,0
25,10,2024,0
25,10,2025,0
25,10,2026,0
25,10,2027,0
25,10,2028,0
25,10,2029,0
25,10,2030,0
25,10,2031,0
25,10,2032,0
25,10,2033,0
25,10,2034,0
25,10,2035,0
25,10,2036,1e-04
25,10,2037,0
25,10,2038,0
25,10,2039,0
25,10,2040,0
25,10,2041,0
25,10,2042,1e-04
25,10,2043,3e-04
25,10,2044,0
25,10,2045,3e-04
25,10,2046,3e-04
25,10,2047,3e-04
25,10,2048,2e-04
25,10,2049,6e-04
25,11,2020,0
25,11,2021,0
25,11,2022,0
25,11,2023,0
25,11,2024,0
25,11,2025,0
25,11,2026,0
25,11,2027,0
25,11,2028,0
25,11,2029,0
25,11,2030,0
25,11,2031,0
25,11,2032,0
25,11,2033,1e-04
25,11,2034,1e-04
25,11,2035,1e-04
25,11,2036,0
25,11,2037,1e-04
25,11,2038,1e-04
25,11,2039,2e-04
25,11,2040,2e-04
25,11,2041,2e-04
25,11,2042,2e-04
25,11,2043,2e-04
25,11,2044,4e-04
25,11,2045,4e-04
25,11,2046,5e-04
25,11,2047,6e-04
25,11,2048,8e-04
25,11,2049,8e-04
25,12,2020,0
25,12,2021,0
25,12,2022,0
25,12,2023,0
25,12,2024,0
25,12,2025,0
25,12,2026,0
25,12,2027,0
25,12,2028,0
25,12,2029,0
25,12,2030,0
25,12,2031,0
25,12,2032,0
25,12,2033,0
25,12,2034,0
25,12,2035,0
25,12,2036,0
25,12,2037,0
25,12,2038,0
25,12,2039,0
25,12,2040,0
25,12,2041,0
25,12,2042,0
25,12,2043,0
25,12,2044,0
25,12,2045,0
25,12,2046,1e-04
25,12,2047,0
25,12,2048,1e-04
25,12,2049,2e-04
25,13,2020,0
25,13,2021,0
25,13,2022,0
25,13,2023,0
25,13,2024,0
25,13,2025,0
25,13,2026,0
25,13,2027,0
25,13,2028,0
25,13,2029,0
25,13,2030,0
25,13,2031,0
25,13,2032,0
25,13,2033,0
25,13,2034,0
25,13,2035,0
25,13,2036,1e-04
25,13,2037,0
25,13,2038,1e-04
25,13,2039,1e-04
25,13,2040,1e-04
25,13,2041,1e-04
25,13,2042,1e-04
25,13,2043,2e-04
25,13,2044,2e-04
25,13,2045,2e-04
25,13,2046,1e-04
25,13,2047,4e-04
25,13,2048,4e-04
25,13,2049,3e-04
25,14,2020,0
25,14,2021,0
25,14,2022,0
25,14,2023,0
25,14,2024,0
25,14,2025,0
25,14,2026,0
25,14,2027,0
25,14,2028,0
25,14,2029,0
25,14,2030,0
25,14,2031,0
25,14,2032,0
25,14,2033,1e-04
25,14,2034,1e-04
25,14,2035,1e-04
25,14,2036,1e-04
25,14,2037,1e-04
25,14,2038,2e-04
25,14,2039,2e-04
25,14,2040,1e-04
25,14,2041,2e-04
25,14,2042,2e-04
25,14,2043,1e-04
25,14,2044,2e-04
25,14,2045,2e-04
25,14,2046,2e-04
25,14,2047,2e-04
25,14,2048,3e-04
25,14,2049,4e-04
25,15,2020,0
25,15,2021,0
25,15,2022,0
25,15,2023,0
25,15,2024,0
25,15,2025,0
25,15,2026,0
25,15,2027,0
25,15,2028,0
25,15,2029,0
25,15,2030,0
25,15,2031,0
25,15,2032,0
25,15,2033,0
25,15,2034,0
25,15,2035,0
25,15,2036,0
25,15,2037,0
25,15,2038,0
25,15,2039,0
25,15,2040,0
25,15,2041,0
25,15,2042,0
25,15,2043,0
25,15,2044,0
25,15,2045,0
25,15,2046,0
25,15,2047,0
25,15,2048,0
25,15,2049,0
25,16,2020,0
25,16,2021,0
25,16,2022,0
25,16,2023,0
25,16,2024,0
25,16,2025,0
25,16,2026,0
25,16,2027,0
25,16,2028,0
25,16,2029,0
25,16,2030,0
25,16,2031,0
25,16,2032,1e-04
25,16,2033,3e-04
25,16,2034,7e-04
25,16,2035,0.001
25,16,2036,0.0027
25,16,2037,0.0079
25,16,2038,0.0117
25,16,2039,0.0197
25,16,2040,0.0302
25,16,2041,0.0421
25,16,2042,0.057
25,16,2043,0.0781
25,16,2044,0.1009
25,16,2045,0.1231
25,16,2046,0.153
25,16,2047,0.1844
25,16,2048,0.2132
25,16,2049,0.2511
25,17,2020,0
25,17,2021,0
25,17,2022,0
25,17,2023,0
25,17,2024,0
25,17,2025,0
25,17,2026,0
25,17,2027,0
25,17,2028,0
25,17,2029,0
25,17,2030,0
25,17,2031,2e-04
25,17,2032,2e-04
25,17,2033,2e-04
25,17,2034,6e-04
25,17,2035,0.0015
25,17,2036,0.003
25,17,2037,0.0074
25,17,2038,0.0111
25,17,2039,0.0176
25,17,2040,0.0271
25,17,2041,0.0401
25,17,2042,0.0543
25,17,2043,0.072
25,17,2044,0.0946
25,17,2045,0.1189
25,17,2046,0.1479
25,17,2047,0.1783
25,17,2048,0.2129
25,17,2049,0.244
25,18,2020,0
25,18,2021,0
25,18,2022,0
25,18,2023,0
25,18,2024,0
25,18,2025,0
25,18,2026,0
25,18,2027,0
25,18,2028,0
25,18,2029,0
25,18,2030,0
25,18,2031,1e-04
25,18,2032,2e-04
25,18,2033,3e-04
25,18,2034,5e-04
25,18,2035,0.0012
25,18,2036,0.0025
25,18,2037,0.0066
25,18,2038,0.0117
25,18,2039,0.0184
25,18,2040,0.0266
25,18,2041,0.0396
25,18,2042,0.0548
25,18,2043,0.0748
25,18,2044,0.0959
25,18,2045,0.1228
25,18,2046,0.1529
25,18,2047,0.1741
25,18,2048,0.2121
25,18,2049,0.2486
26,1,2020,0
26,1,2021,0
26,1,2022,0
26,1,2023,0
26,1,2024,0
26,1,2025,0
26,1,2026,0
26,1,2027,0
26,1,2028,1e-04
26,1,2029,1e-04
26,1,2030,1e-04
26,1,2031,2e-04
26,1,2032,2e-04
26,1,2033,1e-04
26,1,2034,2e-04
26,1,2035,2e-04
26,1,2036,5e-04
26,1,2037,0.001
26,1,2038,0.0011
26,1,2039,0.0014
26,1,2040,0.0022
26,1,2041,0.0033
26,1,2042,0.0036
26,1,2043,0.0046
26,1,2044,0.0072
26,1,2045,0.0115
26,1,2046,0.0159
26,1,2047,0.0243
26,1,2048,0.0322
26,1,2049,0.0391
26,2,2020,0
26,2,2021,0
26,2,2022,0
26,2,2023,0
26,2,2024,0
26,2,2025,0
26,2,2026,0
26,2,2027,0
26,2,2028,0
26,2,2029,1e-04
26,2,2030,1e-04
26,2,2031,1e-04
26,2,2032,1e-04
26,2,2033,2e-04
26,2,2034,2e-04
26,2,2035,4e-04
26,2,2036,6e-04
26,2,2037,6e-04
26,2,2038,0.0014
26,2,2039,0.0022
26,2,2040,0.0028
26,2,2041,0.0044
26,2,2042,0.0051
26,2,2043,0.0071
26,2,2044,0.0086
26,2,2045,0.0149
26,2,2046,0.021
26,2,2047,0.0288
26,2,2048,0.0387
26,2,2049,0.0491
26,3,2020,0
26,3,2021,0
26,3,2022,0
26,3,2023,0
26,3,2024,0
26,3,2025,0
26,3,2026,0
26,3,2027,0
26,3,2028,0
26,3,2029,1e-04
26,3,2030,1e-04
26,3,2031,1e-04
26,3,2032,1e-04
26,3,2033,1e-04
26,3,2034,3e-04
26,3,2035,1e-04
26,3,2036,3e-04
26,3,2037,6e-04
26,3,2038,9e-04
26,3,2039,0.0013
26,3,2040,0.0021
26,3,2041,0.0033
26,3,2042,0.0039
26,3,2043,0.0056
26,3,2044,0.0068
26,3,2045,0.0097
26,3,2046,0.0156
26,3,2047,0.0218
26,3,2048,0.0294
26,3,2049,0.0394
26,4,2020,0
26,4,2021,0
26,4,2022,0
26,4,2023,0
26,4,2024,0
26,4,2025,0
26,4,2026,0
26,4,2027,0
26,4,2028,0
26,4,2029,0
26,4,2030,0
26,4,2031,0
26,4,2032,2e-04
26,4,2033,2e-04
26,4,2034,1e-04
26,4,2035,2e-04
26,4,2036,2e-04
26,4,2037,2e-04
26,4,2038,5e-04
26,4,2039,2e-04
26,4,2040,5e-04
26,4,2041,9e-04
26,4,2042,0.001
26,4,2043,0.0014
26,4,2044,0.0016
26,4,2045,0.0021
26,4,2046,0.0032
26,4,2047,0.0047
26,4,2048,0.0066
26,4,2049,0.0088
26,5,2020,0
26,5,2021,0
26,5,2022,0
26,5,2023,0
26,5,2024,0
26,5,2025,0
26,5,2026,0
26,5,2027,0
26,5,2028,0
26,5,2029,0
26,5,2030,0
26,5,2031,0
26,5,2032,0
26,5,2033,0
26,5,2034,2e-04
26,5,2035,2e-04
26,5,2036,3e-04
26,5,2037,4e-04
26,5,2038,4e-04
26,5,2039,8e-04
26,5,2040,0.0012
26,5,2041,7e-04
26,5,2042,9e-04
26,5,2043,0.0016
26,5,2044,0.0018
26,5,2045,0.003
26,5,2046,0.0047
26,5,2047,0.0071
26,5,2048,0.0087
26,5,2049,0.0121
26,6,2020,0
26,6,2021,0
26,6,2022,0
26,6,2023,0
26,6,2024,0
26,6,2025,0
26,6,2026,0
26,6,2027,0
26,6,2028,0
26,6,2029,0
26,6,2030,0
26,6,2031,0
26,6,2032,0
26,6,2033,0
26,6,2034,1e-04
26,6,2035,1e-04
26,6,2036,2e-04
26,6,2037,1e-04
26,6,2038,1e-04
26,6,2039,2e-04
26,6,2040,3e-04
26,6,2041,4e-04
26,6,2042,5e-04
26,6,2043,7e-04
26,6,2044,6e-04
26,6,2045,9e-04
26,6,2046,0.0017
26,6,2047,0.0023
26,6,2048,0.0042
26,6,2049,0.0049
26,7,2020,0
26,7,2021,0
26,7,2022,0
26,7,2023,0
26,7,2024,0
26,7,2025,0
26,7,2026,0
26,7,2027,0
26,7,2028,0
26,7,2029,1e-04
26,7,2030,1e-04
26,7,2031,0
26,7,2032,1e-04
26,7,2033,1e-04
26,7,2034,1e-04
26,7,2035,1e-04
26,7,2036,1e-04
26,7,2037,1e-04
26,7,2038,1e-04
26,7,2039,1e-04
26,7,2040,1e-04
26,7,2041,3e-04
26,7,2042,3e-04
26,7,2043,3e-04
26,7,2044,2e-04
26,7,2045,2e-04
26,7,2046,5e-04
26,7,2047,8e-04
26,7,2048,9e-04
26,7,2049,0.0016
26,8,2020,0
26,8,2021,0
26,8,2022,0
26,8,2023,0
26,8,2024,0
26,8,2025,0
26,8,2026,0
26,8,2027,0
26,8,2028,1e-04
26,8,2029,1e-04
26,8,2030,1e-04
26,8,2031,1e-04
26,8,2032,1e-04
26,8,2033,1e-04
26,8,2034,2e-04
26,8,2035,1e-04
26,8,2036,2e-04
26,8,2037,1e-04
26,8,2038,0
26,8,2039,1e-04
26,8,2040,2e-04
26,8,2041,2e-04
26,8,2042,2e-04
26,8,2043,2e-04
26,8,2044,2e-04
26,8,2045,3e-04
26,8,2046,8e-04
26,8,2047,0.0012
26,8,2048,0.0014
26,8,2049,0.0023
26,9,2020,0
26,9,2021,0
26,9,2022,0
26,9,2023,0
26,9,2024,0
26,9,2025,0
26,9,2026,0
26,9,2027,0
26,9,2028,0
26,9,2029,0
26,9,2030,0
26,9,2031,0
26,9,2032,0
26,9,2033,0
26,9,2034,0
26,9,2035,0
26,9,2036,0
26,9,2037,0
26,9,2038,0
26,9,2039,0
26,9,2040,0
26,9,2041,0
26,9,2042,0
26,9,2043,0
26,9,2044,0
26,9,2045,0
26,9,2046,0
26,9,2047,0
26,9,2048,1e-04
26,9,2049,1e-04
26,10,2020,0
26,10,2021,0
26,10,2022,0
26,10,2023,0
26,10,2024,0
26,10,2025,0
26,10,2026,0
26,10,2027,0
26,10,2028,0
26,10,2029,0
26,10,2030,0
26,10,2031,0
26,10,2032,0
26,10,2033,0
26,10,2034,0
26,10,2035,0
26,10,2036,0
26,10,2037,0
26,10,2038,0
26,10,2039,0
26,10,2040,0
26,10,2041,0
26,10,2042,0
26,10,2043,0
26,10,2044,0
26,10,2045,0
26,10,2046,1e-04
26,10,2047,1e-04
26,10,2048,1e-04
26,10,2049,3e-04
26,11,2020,0
26,11,2021,0
26,11,2022,0
26,11,2023,0
26,11,2024,0
26,11,2025,0
26,11,2026,0
26,11,2027,0
26,11,2028,0
26,11,2029,0
26,11,2030,0
26,11,2031,0
26,11,2032,0
26,11,2033,0
26,11,2034,0
26,11,2035,0
26,11,2036,0
26,11,2037,0
26,11,2038,0
26,11,2039,1e-04
26,11,2040,1e-04
26,11,2041,1e-04
26,11,2042,0
26,11,2043,1e-04
26,11,2044,1e-04
26,11,2045,1e-04
26,11,2046,2e-04
26,11,2047,3e-04
26,11,2048,3e-04
26,11,2049,4e-04
26,12,2020,0
26,12,2021,0
26,12,2022,0
26,12,2023,0
26,12,2024,0
26,12,2025,0
26,12,2026,0
26,12,2027,0
26,12,2028,0
26,12,2029,0
26,12,2030,0
26,12,2031,0
26,12,2032,0
26,12,2033,0
26,12,2034,0
26,12,2035,0
26,12,2036,0
26,12,2037,0
26,12,2038,0
26,12,2039,0
26,12,2040,0
26,12,2041,0
26,12,2042,0
26,12,2043,0
26,12,2044,0
26,12,2045,0
26,12,2046,0
26,12,2047,0
26,12,2048,0
26,12,2049,1e-04
26,13,2020,0
26,13,2021,0
26,13,2022,0
26,13,2023,0
26,13,2024,0
26,13,2025,0
26,13,2026,0
26,13,2027,0
26,13,2028,0
26,13,2029,0
26,13,2030,0
26,13,2031,0
26,13,2032,0
26,13,2033,0
26,13,2034,0
26,13,2035,0
26,13,2036,0
26,13,2037,0
26,13,2038,0
26,13,2039,0
26,13,2040,0
26,13,2041,0
26,13,2042,0
26,13,2043,0
26,13,2044,0
26,13,2045,0
26,13,2046,0
26,13,2047,0
26,13,2048,0
26,13,2049,0
26,14,2020,0
26,14,2021,0
26,14,2022,0
26,14,2023,0
26,14,2024,0
26,14,2025,0
26,14,2026,0
26,14,2027,0
26,14,2028,0
26,14,2029,0
26,14,2030,0
26,14,2031,0
26,14,2032,0
26,14,2033,0
26,14,2034,0
26,14,2035,0
26,14,2036,0
26,14,2037,0
26,14,2038,0
26,14,2039,0
26,14,2040,0
26,14,2041,0
26,14,2042,0
26,14,2043,0
26,14,2044,0
26,14,2045,0
26,14,2046,0
26,14,2047,0
26,14,2048,1e-04
26,14,2049,1e-04
26,15,2020,0
26,15,2021,0
26,15,2022,0
26,15,2023,0
26,15,2024,0
26,15,2025,0
26,15,2026,0
26,15,2027,0
26,15,2028,0
26,15,2029,0
26,15,2030,0
26,15,2031,0
26,15,2032,0
26,15,2033,0
26,15,2034,0
26,15,2035,0
26,15,2036,0
26,15,2037,0
26,15,2038,0
26,15,2039,0
26,15,2040,0
26,15,2041,0
26,15,2042,0
26,15,2043,0
26,15,2044,0
26,15,2045,0
26,15,2046,0
26,15,2047,0
26,15,2048,0
26,15,2049,0
26,16,2020,0
26,16,2021,0
26,16,2022,0
26,16,2023,0
26,16,2024,0
26,16,2025,0
26,16,2026,1e-04
26,16,2027,1e-04
26,16,2028,1e-04
26,16,2029,1e-04
26,16,2030,1e-04
26,16,2031,0
26,16,2032,0
26,16,2033,1e-04
26,16,2034,5e-04
26,16,2035,0.0011
26,16,2036,0.0024
26,16,2037,0.0039
26,16,2038,0.0059
26,16,2039,0.009
26,16,2040,0.012
26,16,2041,0.0174
26,16,2042,0.0222
26,16,2043,0.0279
26,16,2044,0.0332
26,16,2045,0.0497
26,16,2046,0.0697
26,16,2047,0.0922
26,16,2048,0.1216
26,16,2049,0.1497
26,17,2020,0
26,17,2021,0
26,17,2022,0
26,17,2023,0
26,17,2024,0
26,17,2025,0
26,17,2026,0
26,17,2027,0
26,17,2028,0
26,17,2029,0
26,17,2030,0
26,17,2031,0
26,17,2032,2e-04
26,17,2033,2e-04
26,17,2034,5e-04
26,17,2035,0.001
26,17,2036,0.002
26,17,2037,0.0021
26,17,2038,0.005
26,17,2039,0.0071
26,17,2040,0.011
26,17,2041,0.0146
26,17,2042,0.0208
26,17,2043,0.0275
26,17,2044,0.0339
26,17,2045,0.0497
26,17,2046,0.0691
26,17,2047,0.0939
26,17,2048,0.1226
26,17,2049,0.1507
26,18,2020,0
26,18,2021,0
26,18,2022,0
26,18,2023,0
26,18,2024,0
26,18,2025,0
26,18,2026,0
26,18,2027,0
26,18,2028,0
26,18,2029,0
26,18,2030,0
26,18,2031,2e-04
26,18,2032,2e-04
26,18,2033,6e-04
26,18,2034,0.001
26,18,2035,0.001
26,18,2036,0.002
26,18,2037,0.0029
26,18,2038,0.0051
26,18,2039,0.0087
26,18,2040,0.0102
26,18,2041,0.0159
26,18,2042,0.0211
26,18,2043,0.0257
26,18,2044,0.0332
26,18,2045,0.0487
26,18,2046,0.0688
26,18,2047,0.0924
26,18,2048,0.1205
26,18,2049,0.1463
27,1,2020,0
27,1,2021,0
27,1,2022,0
27,1,2023,0
27,1,2024,0
27,1,2025,0
27,1,2026,0
27,1,2027,0
27,1,2028,0
27,1,2029,0
27,1,2030,1e-04
27,1,2031,1e-04
27,1,2032,1e-04
27,1,2033,1e-04
27,1,2034,1e-04
27,1,2035,6e-04
27,1,2036,7e-04
27,1,2037,6e-04
27,1,2038,0.0014
27,1,2039,0.0015
27,1,2040,0.0022
27,1,2041,0.0031
27,1,2042,0.004
27,1,2043,0.0049
27,1,2044,0.0062
27,1,2045,0.0078
27,1,2046,0.0106
27,1,2047,0.0137
27,1,2048,0.0159
27,1,2049,0.0188
27,2,2020,0
27,2,2021,0
27,2,2022,0
27,2,2023,0
27,2,2024,0
27,2,2025,0
27,2,2026,0
27,2,2027,0
27,2,2028,0
27,2,2029,0
27,2,2030,0
27,2,2031,0
27,2,2032,0
27,2,2033,0
27,2,2034,2e-04
27,2,2035,3e-04
27,2,2036,8e-04
27,2,2037,0.0014
27,2,2038,0.0017
27,2,2039,0.0022
27,2,2040,0.0027
27,2,2041,0.003
27,2,2042,0.0043
27,2,2043,0.0062
27,2,2044,0.0079
27,2,2045,0.0097
27,2,2046,0.0129
27,2,2047,0.0139
27,2,2048,0.0172
27,2,2049,0.0201
27,3,2020,0
27,3,2021,0
27,3,2022,0
27,3,2023,0
27,3,2024,0
27,3,2025,0
27,3,2026,0
27,3,2027,0
27,3,2028,0
27,3,2029,0
27,3,2030,0
27,3,2031,0
27,3,2032,0
27,3,2033,1e-04
27,3,2034,1e-04
27,3,2035,2e-04
27,3,2036,1e-04
27,3,2037,4e-04
27,3,2038,6e-04
27,3,2039,0.0011
27,3,2040,0.0017
27,3,2041,0.0019
27,3,2042,0.0033
27,3,2043,0.0038
27,3,2044,0.005
27,3,2045,0.007
27,3,2046,0.0101
27,3,2047,0.0131
27,3,2048,0.0146
27,3,2049,0.0179
27,4,2020,0
27,4,2021,0
27,4,2022,0
27,4,2023,0
27,4,2024,0
27,4,2025,0
27,4,2026,0
27,4,2027,0
27,4,2028,0
27,4,2029,0
27,4,2030,0
27,4,2031,1e-04
27,4,2032,1e-04
27,4,2033,1e-04
27,4,2034,1e-04
27,4,2035,2e-04
27,4,2036,2e-04
27,4,2037,2e-04
27,4,2038,2e-04
27,4,2039,3e-04
27,4,2040,7e-04
27,4,2041,8e-04
27,4,2042,8e-04
27,4,2043,0.0012
27,4,2044,0.0014
27,4,2045,0.0017
27,4,2046,0.0027
27,4,2047,0.0026
27,4,2048,0.003
27,4,2049,0.0041
27,5,2020,0
27,5,2021,0
27,5,2022,0
27,5,2023,0
27,5,2024,0
27,5,2025,0
27,5,2026,0
27,5,2027,0
27,5,2028,0
27,5,2029,0
27,5,2030,0
27,5,2031,0
27,5,2032,0
27,5,2033,0
27,5,2034,0
27,5,2035,1e-04
27,5,2036,1e-04
27,5,2037,0
27,5,2038,3e-04
27,5,2039,8e-04
27,5,2040,4e-04
27,5,2041,5e-04
27,5,2042,0.0012
27,5,2043,0.0021
27,5,2044,0.002
27,5,2045,0.0025
27,5,2046,0.0028
27,5,2047,0.0027
27,5,2048,0.0041
27,5,2049,0.0046
27,6,2020,0
27,6,2021,0
27,6,2022,0
27,6,2023,0
27,6,2024,0
27,6,2025,0
27,6,2026,0
27,6,2027,0
27,6,2028,0
27,6,2029,0
27,6,2030,0
27,6,2031,0
27,6,2032,0
27,6,2033,0
27,6,2034,0
27,6,2035,0
27,6,2036,0
27,6,2037,1e-04
27,6,2038,1e-04
27,6,2039,1e-04
27,6,2040,3e-04
27,6,2041,2e-04
27,6,2042,3e-04
27,6,2043,5e-04
27,6,2044,5e-04
27,6,2045,7e-04
27,6,2046,9e-04
27,6,2047,9e-04
27,6,2048,0.0018
27,6,2049,0.0019
27,7,2020,0
27,7,2021,0
27,7,2022,0
27,7,2023,0
27,7,2024,0
27,7,2025,0
27,7,2026,0
27,7,2027,0
27,7,2028,0
27,7,2029,0
27,7,2030,0
27,7,2031,0
27,7,2032,0
27,7,2033,0
27,7,2034,0
27,7,2035,0
27,7,2036,0
27,7,2037,0
27,7,2038,0
27,7,2039,0
27,7,2040,0
27,7,2041,1e-04
27,7,2042,1e-04
27,7,2043,1e-04
27,7,2044,1e-04
27,7,2045,3e-04
27,7,2046,0
27,7,2047,0
27,7,2048,2e-04
27,7,2049,1e-04
27,8,2020,0
27,8,2021,0
27,8,2022,0
27,8,2023,0
27,8,2024,0
27,8,2025,0
27,8,2026,0
27,8,2027,0
27,8,2028,0
27,8,2029,0
27,8,2030,0
27,8,2031,0
27,8,2032,0
27,8,2033,0
27,8,2034,0
27,8,2035,0
27,8,2036,0
27,8,2037,0
27,8,2038,2e-04
27,8,2039,2e-04
27,8,2040,1e-04
27,8,2041,2e-04
27,8,2042,1e-04
27,8,2043,2e-04
27,8,2044,3e-04
27,8,2045,4e-04
27,8,2046,3e-04
27,8,2047,7e-04
27,8,2048,4e-04
27,8,2049,4e-04
27,9,2020,0
27,9,2021,0
27,9,2022,0
27,9,2023,0
27,9,2024,0
27,9,2025,0
27,9,2026,0
27,9,2027,0
27,9,2028,0
27,9,2029,0
27,9,2030,0
27,9,2031,0
27,9,2032,0
27,9,2033,0
27,9,2034,0
27,9,2035,0
27,9,2036,0
27,9,2037,0
27,9,2038,0
27,9,2039,0
27,9,2040,0
27,9,2041,0
27,9,2042,0
27,9,2043,0
27,9,2044,0
27,9,2045,1e-04
27,9,2046,1e-04
27,9,2047,1e-04
27,9,2048,2e-04
27,9,2049,6e-04
27,10,2020,0
27,10,2021,0
27,10,2022,0
27,10,2023,0
27,10,2024,0
27,10,2025,0
27,10,2026,0
27,10,2027,0
27,10,2028,0
27,10,2029,0
27,10,2030,0
27,10,2031,0
27,10,2032,0
27,10,2033,0
27,10,2034,0
27,10,2035,0
27,10,2036,0
27,10,2037,0
27,10,2038,0
27,10,2039,0
27,10,2040,0
27,10,2041,1e-04
27,10,2042,1e-04
27,10,2043,1e-04
27,10,2044,1e-04
27,10,2045,1e-04
27,10,2046,0
27,10,2047,0
27,10,2048,1e-04
27,10,2049,1e-04
27,11,2020,0
27,11,2021,0
27,11,2022,0
27,11,2023,0
